Symbol,Name,Exchange,Sector,Industry
20MICRONS.NS,20 Microns Limited,NSE,Basic Materials,Other Industrial Metals & Mining
AARTIIND.NS,Aarti Industries Limited,NSE,Basic Materials,Specialty Chemicals
AARTISURF.NS,Aarti Surfactants Limited,NSE,Basic Materials,Specialty Chemicals
ABMINTLLTD.NS,ABM International Limited,NSE,Basic Materials,Specialty Chemicals
ACC.NS,ACC Limited,NSE,Basic Materials,Building Materials
ACI.NS,Archean Chemical Industries Limited,NSE,Basic Materials,Chemicals
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,NSE,Basic Materials,Specialty Chemicals
AETHER.NS,Aether Industries Limited,NSE,Basic Materials,Specialty Chemicals
AGARIND.NS,Agarwal Industrial Corporation Limited,NSE,Basic Materials,Specialty Chemicals
AGROPHOS.NS,Agro Phos (India) Limited,NSE,Basic Materials,Agricultural Inputs
AKSHARCHEM.NS,AksharChem (India) Limited,NSE,Basic Materials,Specialty Chemicals
AKZOINDIA.NS,Akzo Nobel India Limited,NSE,Basic Materials,Specialty Chemicals
ALKALI.NS,Alkali Metals Limited,NSE,Basic Materials,Specialty Chemicals
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
AMBUJACEM.NS,Ambuja Cements Limited,NSE,Basic Materials,Building Materials
AMIORG.NS,Ami Organics Limited,NSE,Basic Materials,Specialty Chemicals
AMNPLST.NS,Amines & Plasticizers Limited,NSE,Basic Materials,Chemicals
ANDHRAPAP.NS,Andhra Paper Limited,NSE,Basic Materials,Paper & Paper Products
ANDHRSUGAR.NS,The Andhra Sugars Limited,NSE,Basic Materials,Chemicals
ANKITMETAL.NS,Ankit Metal & Power Limited,NSE,Basic Materials,Steel
ANURAS.NS,Anupam Rasayan India Limited,NSE,Basic Materials,Specialty Chemicals
APCL.NS,Anjani Portland Cement Limited,NSE,Basic Materials,Building Materials
APCOTEXIND.NS,Apcotex Industries Limited,NSE,Basic Materials,Specialty Chemicals
APLAPOLLO.NS,APL Apollo Tubes Limited,NSE,Basic Materials,Steel
ARCHIDPLY.NS,Archidply Industries Limited,NSE,Basic Materials,Lumber & Wood Production
ARENTERP.NS,Rajdarshan Industries Limited,NSE,Basic Materials,Other Industrial Metals & Mining
ARIES.NS,Aries Agro Limited,NSE,Basic Materials,Agricultural Inputs
ARVEE.NS,Arvee Laboratories (India) Ltd.,NSE,Basic Materials,Specialty Chemicals
ASAHISONG.NS,Asahi Songwon Colors Limited,NSE,Basic Materials,Specialty Chemicals
ASHAPURMIN.NS,Ashapura Minechem Limited,NSE,Basic Materials,Other Industrial Metals & Mining
ASHOKAMET.NS,Ashoka Metcast Limited,NSE,Basic Materials,Steel
ASIANPAINT.NS,Asian Paints Limited,NSE,Basic Materials,Specialty Chemicals
ASTEC.NS,Astec LifeSciences Limited,NSE,Basic Materials,Agricultural Inputs
ASTRON.NS,Astron Paper & Board Mill Limited,NSE,Basic Materials,Paper & Paper Products
ATUL.NS,Atul Ltd,NSE,Basic Materials,Specialty Chemicals
AVTNPL.NS,AVT Natural Products Limited,NSE,Basic Materials,Specialty Chemicals
BALAMINES.NS,Balaji Amines Limited,NSE,Basic Materials,Specialty Chemicals
BANSALWIRE.NS,,NSE,Basic Materials,Steel
BASF.NS,BASF India Limited,NSE,Basic Materials,Specialty Chemicals
BAYERCROP.NS,Bayer CropScience Limited,NSE,Basic Materials,Agricultural Inputs
BEDMUTHA.NS,Bedmutha Industries Limited,NSE,Basic Materials,Steel
BEPL.NS,Bhansali Engineering Polymers Limited,NSE,Basic Materials,Chemicals
BERGEPAINT.NS,Berger Paints India Limited,NSE,Basic Materials,Specialty Chemicals
BESTAGRO.NS,Best Agrolife Limited,NSE,Basic Materials,Agricultural Inputs
BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,NSE,Basic Materials,Agricultural Inputs
BHAGERIA.NS,Bhageria Industries Limited,NSE,Basic Materials,Specialty Chemicals
BHAGYANGR.NS,Bhagyanagar India Limited,NSE,Basic Materials,Copper
BHARATRAS.NS,Bharat Rasayan Limited,NSE,Basic Materials,Agricultural Inputs
BHARATWIRE.NS,Bharat Wire Ropes Limited,NSE,Basic Materials,Steel
BINANIIND.NS,Binani Industries Limited,NSE,Basic Materials,Specialty Chemicals
BIRLACORPN.NS,Birla Corporation Limited,NSE,Basic Materials,Building Materials
BODALCHEM.NS,Bodal Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
BORORENEW.NS,Borosil Renewables Limited,NSE,Basic Materials,Building Materials
BSHSL.NS,Bombay Super Hybrid Seeds Limited,NSE,Basic Materials,Agricultural Inputs
BURNPUR.NS,Burnpur Cement Limited,NSE,Basic Materials,Building Materials
BVCL.NS,Barak Valley Cements Limited,NSE,Basic Materials,Building Materials
CAMLINFINE.NS,Camlin Fine Sciences Limited,NSE,Basic Materials,Specialty Chemicals
CENTEXT.NS,Century Extrusions Limited,NSE,Basic Materials,Aluminum
CENTURYPLY.NS,Century Plyboards (India) Limited,NSE,Basic Materials,Lumber & Wood Production
CENTURYTEX.NS,Century Textiles and Industries Limited,NSE,Basic Materials,Paper & Paper Products
CHAMBLFERT.NS,Chambal Fertilisers and Chemicals Limited,NSE,Basic Materials,Agricultural Inputs
CHEMBOND.NS,Chembond Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
CHEMCON.NS,Chemcon Speciality Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
CHEMFAB.NS,Chemfab Alkalis Limited,NSE,Basic Materials,Specialty Chemicals
CHEMPLASTS.NS,Chemplast Sanmar Limited,NSE,Basic Materials,Chemicals
CLEAN.NS,Clean Science and Technology Limited,NSE,Basic Materials,Specialty Chemicals
COROMANDEL.NS,Coromandel International Limited,NSE,Basic Materials,Agricultural Inputs
CUBEXTUB.NS,Cubex Tubings Limited,NSE,Basic Materials,Copper
DALBHARAT.NS,Dalmia Bharat Limited,NSE,Basic Materials,Building Materials
DCMSHRIRAM.NS,DCM Shriram Limited,NSE,Basic Materials,Specialty Chemicals
DCW.NS,DCW Limited,NSE,Basic Materials,Chemicals
DECCANCE.NS,Deccan Cements Limited,NSE,Basic Materials,Building Materials
DEEPAKFERT.NS,Deepak Fertilisers And Petrochemicals Corporation Limited,NSE,Basic Materials,Chemicals
DEEPAKNTR.NS,Deepak Nitrite Limited,NSE,Basic Materials,Chemicals
DHANUKA.NS,Dhanuka Agritech Limited,NSE,Basic Materials,Agricultural Inputs
DHARMAJ.NS,Dharmaj Crop Guard Limited,NSE,Basic Materials,Agricultural Inputs
DIAMINESQ.NS,Diamines and Chemicals Limited,NSE,Basic Materials,Chemicals
DICIND.NS,DIC India Limited,NSE,Basic Materials,Specialty Chemicals
DMCC.NS,DMCC Speciality Chemicals Limited,NSE,Basic Materials,Chemicals
DYNPRO.NS,Dynemic Products Limited,NSE,Basic Materials,Specialty Chemicals
EIDPARRY.NS,E.I.D.- Parry (India) Limited,NSE,Basic Materials,Agricultural Inputs
ELECTCAST.NS,Electrosteel Castings Limited,NSE,Basic Materials,Steel
ELECTHERM.NS,Electrotherm (India) Limited,NSE,Basic Materials,Steel
EPIGRAL.NS,Epigral Limited,NSE,Basic Materials,Chemicals
EQUIPPP.NS,Equippp Social Impact Technologies Limited,NSE,Basic Materials,Agricultural Inputs
ESTER.NS,Ester Industries Limited,NSE,Basic Materials,Specialty Chemicals
EXCELINDUS.NS,Excel Industries Limited,NSE,Basic Materials,Specialty Chemicals
FACT.NS,The Fertilisers and Chemicals Travancore Limited,NSE,Basic Materials,Agricultural Inputs
FAIRCHEMOR.NS,Fairchem Organics Limited,NSE,Basic Materials,Specialty Chemicals
FCL.NS,Fineotex Chemical Limited,NSE,Basic Materials,Specialty Chemicals
FINEORG.NS,Fine Organic Industries Limited,NSE,Basic Materials,Specialty Chemicals
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,NSE,Basic Materials,Specialty Chemicals
FOSECOIND.NS,Foseco India Limited,NSE,Basic Materials,Chemicals
GALAXYSURF.NS,Galaxy Surfactants Limited,NSE,Basic Materials,Specialty Chemicals
GALLANTT.NS,Gallantt Ispat Limited,NSE,Basic Materials,Steel
GANESHBE.NS,Ganesh Benzoplast Limited,NSE,Basic Materials,Specialty Chemicals
GENUSPAPER.NS,Genus Paper & Boards Limited,NSE,Basic Materials,Paper & Paper Products
GHCL.NS,GHCL Limited,NSE,Basic Materials,Chemicals
GNFC.NS,Gujarat Narmada Valley Fertilizers & Chemicals Limited,NSE,Basic Materials,Chemicals
GOACARBON.NS,Goa Carbon Limited,NSE,Basic Materials,Specialty Chemicals
GOCLCORP.NS,GOCL Corporation Limited,NSE,Basic Materials,Specialty Chemicals
GOODLUCK.NS,Goodluck India Limited,NSE,Basic Materials,Steel
GOYALALUM.NS,Goyal Aluminiums Limited,NSE,Basic Materials,Aluminum
GPIL.NS,Godawari Power & Ispat Limited,NSE,Basic Materials,Steel
GRASIM.NS,Grasim Industries Limited,NSE,Basic Materials,Building Materials
GREENPANEL.NS,Greenpanel Industries Limited,NSE,Basic Materials,Lumber & Wood Production
GREENPLY.NS,Greenply Industries Limited,NSE,Basic Materials,Lumber & Wood Production
GRWRHITECH.NS,Garware Hi-Tech Films Limited,NSE,Basic Materials,Specialty Chemicals
GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,NSE,Basic Materials,Agricultural Inputs
GSLSU.NS,Global Surfaces Limited,NSE,Basic Materials,Building Materials
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,NSE,Basic Materials,Chemicals
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,NSE,Basic Materials,Specialty Chemicals
GULPOLY.NS,Gulshan Polyols Limited,NSE,Basic Materials,Chemicals
HARIOMPIPE.NS,Hariom Pipe Industries Limited,NSE,Basic Materials,Steel
HEIDELBERG.NS,HeidelbergCement India Limited,NSE,Basic Materials,Building Materials
HERANBA.NS,Heranba Industries Limited,NSE,Basic Materials,Agricultural Inputs
HEUBACHIND.NS,Heubach Colorants India Limited,NSE,Basic Materials,Specialty Chemicals
HINDALCO.NS,Hindalco Industries Limited,NSE,Basic Materials,Aluminum
HINDCON.NS,Hindcon Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
HINDCOPPER.NS,Hindustan Copper Limited,NSE,Basic Materials,Copper
HINDZINC.NS,Hindustan Zinc Limited,NSE,Basic Materials,Other Industrial Metals & Mining
HISARMETAL.NS,Hisar Metal Industries Limited,NSE,Basic Materials,Steel
HITECH.NS,Hi-Tech Pipes Limited,NSE,Basic Materials,Steel
HPAL.NS,HP Adhesives Limited,NSE,Basic Materials,Specialty Chemicals
HPIL.NS,Hindprakash Industries Limited,NSE,Basic Materials,Specialty Chemicals
HSCL.NS,Himadri Speciality Chemical Limited,NSE,Basic Materials,Specialty Chemicals
IFGLEXPOR.NS,IFGL Refractories Limited,NSE,Basic Materials,Building Materials
IGPL.NS,I G Petrochemicals Limited,NSE,Basic Materials,Chemicals
IMFA.NS,Indian Metals and Ferro Alloys Limited,NSE,Basic Materials,Steel
IMPEXFERRO.NS,Impex Ferro Tech Limited,NSE,Basic Materials,Other Industrial Metals & Mining
INCREDIBLE.NS,Incredible Industries Limited,NSE,Basic Materials,Steel
INDIACEM.NS,The India Cements Limited,NSE,Basic Materials,Building Materials
INDIAGLYCO.NS,India Glycols Limited,NSE,Basic Materials,Chemicals
INDIGOPNTS.NS,Indigo Paints Limited,NSE,Basic Materials,Specialty Chemicals
INDOAMIN.NS,Indo Amines Limited,NSE,Basic Materials,Chemicals
INDOBORAX.NS,Indo Borax & Chemicals Limited,NSE,Basic Materials,Chemicals
INSECTICID.NS,Insecticides (India) Limited,NSE,Basic Materials,Agricultural Inputs
IPL.NS,India Pesticides Limited,NSE,Basic Materials,Agricultural Inputs
ISMTLTD.NS,ISMT Limited,NSE,Basic Materials,Steel
IVP.NS,IVP Limited,NSE,Basic Materials,Specialty Chemicals
JAIBALAJI.NS,Jai Balaji Industries Limited,NSE,Basic Materials,Steel
JAICORPLTD.NS,Jai Corp Limited,NSE,Basic Materials,Specialty Chemicals
JAYAGROGN.NS,Jayant Agro-Organics Limited,NSE,Basic Materials,Specialty Chemicals
JAYNECOIND.NS,Jayaswal Neco Industries Limited,NSE,Basic Materials,Steel
JGCHEM.NS,,NSE,Basic Materials,Other Industrial Metals & Mining
JINDALPOLY.NS,Jindal Poly Films Limited,NSE,Basic Materials,Specialty Chemicals
JINDALSAW.NS,Jindal Saw Limited,NSE,Basic Materials,Steel
JINDALSTEL.NS,Jindal Steel & Power Limited,NSE,Basic Materials,Steel
JKCEMENT.NS,J.K. Cement Limited,NSE,Basic Materials,Building Materials
JKLAKSHMI.NS,JK Lakshmi Cement Limited,NSE,Basic Materials,Building Materials
JKPAPER.NS,JK Paper Limited,NSE,Basic Materials,Paper & Paper Products
JOCIL.NS,Jocil Limited,NSE,Basic Materials,Specialty Chemicals
JSL.NS,Jindal Stainless Limited,NSE,Basic Materials,Steel
JSWSTEEL.NS,JSW Steel Limited,NSE,Basic Materials,Steel
JTLIND.NS,JTL Industries Limited,NSE,Basic Materials,Steel
JUBLINDS.NS,Jubilant Industries Limited,NSE,Basic Materials,Specialty Chemicals
JUBLINGREA.NS,Jubilant Ingrevia Limited,NSE,Basic Materials,Specialty Chemicals
KAKATCEM.NS,Kakatiya Cement Sugar and Industries Limited,NSE,Basic Materials,Building Materials
KAMDHENU.NS,Kamdhenu Limited,NSE,Basic Materials,Steel
KAMOPAINTS.NS,Kamdhenu Ventures Limited,NSE,Basic Materials,Steel
KANORICHEM.NS,Kanoria Chemicals & Industries Limited,NSE,Basic Materials,Chemicals
KANSAINER.NS,Kansai Nerolac Paints Limited,NSE,Basic Materials,Specialty Chemicals
KCP.NS,The KCP Limited,NSE,Basic Materials,Building Materials
KESORAMIND.NS,Kesoram Industries Limited,NSE,Basic Materials,Building Materials
KHAICHEM.NS,Khaitan Chemicals and Fertilizers Limited,NSE,Basic Materials,Agricultural Inputs
KINGFA.NS,Kingfa Science & Technology (India) Limited,NSE,Basic Materials,Specialty Chemicals
KIOCL.NS,KIOCL Limited,NSE,Basic Materials,Steel
KIRIINDUS.NS,Kiri Industries Limited,NSE,Basic Materials,Specialty Chemicals
KOTHARIPET.NS,Kothari Petrochemicals Limited,NSE,Basic Materials,Specialty Chemicals
KRIDHANINF.NS,Kridhan Infra Limited,NSE,Basic Materials,Steel
KRISHANA.NS,Krishana Phoschem Limited,NSE,Basic Materials,Agricultural Inputs
KRITIKA.NS,Kritika Wires Limited,NSE,Basic Materials,Steel
KRONOX.NS,,NSE,Basic Materials,Specialty Chemicals
KSCL.NS,Kaveri Seed Company Limited,NSE,Basic Materials,Agricultural Inputs
KSL.NS,Kalyani Steels Limited,NSE,Basic Materials,Steel
KUANTUM.NS,Kuantum Papers Limited,NSE,Basic Materials,Paper & Paper Products
LINDEINDIA.NS,Linde India Limited,NSE,Basic Materials,Specialty Chemicals
LLOYDSME.NS,Lloyds Metals and Energy Limited,NSE,Basic Materials,Steel
LORDSCHLO.NS,Lords Chloro Alkali Limited,NSE,Basic Materials,Chemicals
LXCHEM.NS,Laxmi Organic Industries Limited,NSE,Basic Materials,Specialty Chemicals
MAANALU.NS,Maan Aluminium Limited,NSE,Basic Materials,Aluminum
MADRASFERT.NS,Madras Fertilizers Limited,NSE,Basic Materials,Agricultural Inputs
MAGNUM.NS,Magnum Ventures Limited,NSE,Basic Materials,Paper & Paper Products
MAHASTEEL.NS,Mahamaya Steel Industries Limited,NSE,Basic Materials,Steel
MAHSEAMLES.NS,Maharashtra Seamless Limited,NSE,Basic Materials,Steel
MAITHANALL.NS,Maithan Alloys Limited,NSE,Basic Materials,Steel
MALUPAPER.NS,Malu Paper Mills Limited,NSE,Basic Materials,Paper & Paper Products
MANAKALUCO.NS,Manaksia Aluminium Company Limited,NSE,Basic Materials,Aluminum
MANAKSTEEL.NS,Manaksia Steels Limited,NSE,Basic Materials,Steel
MANALIPETC.NS,Manali Petrochemicals Limited,NSE,Basic Materials,Specialty Chemicals
MANGCHEFER.NS,Mangalore Chemicals & Fertilizers Limited,NSE,Basic Materials,Agricultural Inputs
MANGLMCEM.NS,Mangalam Cement Limited,NSE,Basic Materials,Building Materials
MANINDS.NS,Man Industries (India) Limited,NSE,Basic Materials,Steel
MANORG.NS,Mangalam Organics Limited,NSE,Basic Materials,Specialty Chemicals
MBAPL.NS,Madhya Bharat Agro Products Limited,NSE,Basic Materials,Agricultural Inputs
MCL.NS,Madhav Copper Limited,NSE,Basic Materials,Copper
MIDHANI.NS,Mishra Dhatu Nigam Limited,NSE,Basic Materials,Steel
MMP.NS,MMP Industries Limited,NSE,Basic Materials,Aluminum
MOIL.NS,MOIL Limited,NSE,Basic Materials,Other Industrial Metals & Mining
MOL.NS,Meghmani Organics Limited,NSE,Basic Materials,Agricultural Inputs
MSPL.NS,MSP Steel & Power Limited,NSE,Basic Materials,Steel
MUKANDLTD.NS,Mukand Limited,NSE,Basic Materials,Steel
NACLIND.NS,NACL Industries Limited,NSE,Basic Materials,Agricultural Inputs
NAGAFERT.NS,Nagarjuna Fertilizers and Chemicals Limited,NSE,Basic Materials,Agricultural Inputs
NARMADA.NS,Narmada Agrobase Limited,NSE,Basic Materials,Agricultural Inputs
NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,NSE,Basic Materials,Agricultural Inputs
NATIONALUM.NS,National Aluminium Company Limited,NSE,Basic Materials,Aluminum
NAVINFLUOR.NS,Navin Fluorine International Limited,NSE,Basic Materials,Chemicals
NCLIND.NS,NCL Industries Limited,NSE,Basic Materials,Building Materials
NEOGEN.NS,Neogen Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
NFL.NS,National Fertilizers Limited,NSE,Basic Materials,Agricultural Inputs
NMDC.NS,NMDC Limited,NSE,Basic Materials,Steel
NOCIL.NS,NOCIL Limited,NSE,Basic Materials,Specialty Chemicals
NOVAAGRI.NS,Nova Agritech Limited,NSE,Basic Materials,Agricultural Inputs
NRAIL.NS,N R Agarwal Industries Limited,NSE,Basic Materials,Paper & Paper Products
NSLNISP.NS,NMDC Steel Limited,NSE,Basic Materials,Steel
NUVOCO.NS,Nuvoco Vistas Corporation Limited,NSE,Basic Materials,Building Materials
OAL.NS,Oriental Aromatics Limited,NSE,Basic Materials,Specialty Chemicals
OCCL.NS,Oriental Carbon & Chemicals Limited,NSE,Basic Materials,Chemicals
OMKARCHEM.NS,Omkar Speciality Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
ORIENTCEM.NS,Orient Cement Limited,NSE,Basic Materials,Building Materials
ORIENTCER.NS,Orient Ceratech Limited,NSE,Basic Materials,Specialty Chemicals
ORIENTPPR.NS,Orient Paper & Industries Limited,NSE,Basic Materials,Paper & Paper Products
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,NSE,Basic Materials,Other Industrial Metals & Mining
OSWALSEEDS.NS,ShreeOswal Seeds and Chemicals Limited,NSE,Basic Materials,Agricultural Inputs
PAKKA.NS,Pakka Limited,NSE,Basic Materials,Paper & Paper Products
PARADEEP.NS,Paradeep Phosphates Limited,NSE,Basic Materials,Agricultural Inputs
PCBL.NS,PCBL Limited,NSE,Basic Materials,Specialty Chemicals
PDMJEPAPER.NS,Pudumjee Paper Products Limited,NSE,Basic Materials,Paper & Paper Products
PIDILITIND.NS,Pidilite Industries Limited,NSE,Basic Materials,Specialty Chemicals
PIIND.NS,PI Industries Limited,NSE,Basic Materials,Agricultural Inputs
PLASTIBLEN.NS,Plastiblends India Limited,NSE,Basic Materials,Specialty Chemicals
PLATIND.NS,Platinum Industries Limited,NSE,Basic Materials,Specialty Chemicals
POCL.NS,Pondy Oxides And Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
PODDARMENT.NS,Poddar Pigments Limited,NSE,Basic Materials,Specialty Chemicals
POLYPLEX.NS,Polyplex Corporation Limited,NSE,Basic Materials,Specialty Chemicals
PRAKASH.NS,Prakash Industries Limited,NSE,Basic Materials,Steel
PRAKASHSTL.NS,Prakash Steelage Limited,NSE,Basic Materials,Steel
PREMEXPLN.NS,Premier Explosives Limited,NSE,Basic Materials,Specialty Chemicals
PREMIERPOL.NS,Premier Polyfilm Ltd.,NSE,Basic Materials,Specialty Chemicals
PRIVISCL.NS,Privi Speciality Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
PRSMJOHNSN.NS,Prism Johnson Limited,NSE,Basic Materials,Building Materials
PUNJABCHEM.NS,Punjab Chemicals and Crop Protection Limited,NSE,Basic Materials,Chemicals
RAIN.NS,Rain Industries Limited,NSE,Basic Materials,Chemicals
RAJMET.NS,Rajnandini Metal Limited,NSE,Basic Materials,Copper
RAJRATAN.NS,Rajratan Global Wire Limited,NSE,Basic Materials,Steel
RALLIS.NS,Rallis India Limited,NSE,Basic Materials,Agricultural Inputs
RAMANEWS.NS,Shree Rama Newsprint Limited,NSE,Basic Materials,Paper & Paper Products
RAMAPHO.NS,Rama Phosphates Limited,NSE,Basic Materials,Agricultural Inputs
RAMASTEEL.NS,Rama Steel Tubes Limited,NSE,Basic Materials,Steel
RAMCOCEM.NS,The Ramco Cements Limited,NSE,Basic Materials,Building Materials
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,NSE,Basic Materials,Steel
RATNAVEER.NS,Ratnaveer Precision Engineering Limited,NSE,Basic Materials,Steel
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,NSE,Basic Materials,Agricultural Inputs
RESPONIND.NS,Responsive Industries Limited,NSE,Basic Materials,Specialty Chemicals
ROSSARI.NS,Rossari Biotech Limited,NSE,Basic Materials,Specialty Chemicals
RUCHIRA.NS,Ruchira Papers Limited,NSE,Basic Materials,Paper & Paper Products
SADHNANIQ.NS,Sadhana Nitro Chem Limited,NSE,Basic Materials,Specialty Chemicals
SAGARDEEP.NS,Sagardeep Alloys Limited,NSE,Basic Materials,Copper
SAGCEM.NS,Sagar Cements Limited,NSE,Basic Materials,Building Materials
SAIL.NS,Steel Authority of India Limited,NSE,Basic Materials,Steel
SALASAR.NS,Salasar Techno Engineering Limited,NSE,Basic Materials,Steel
SALSTEEL.NS,S.A.L. Steel Limited,NSE,Basic Materials,Steel
SAMPANN.NS,Sampann Utpadan India Limited,NSE,Basic Materials,Specialty Chemicals
SANDUMA.NS,The Sandur Manganese & Iron Ores Limited,NSE,Basic Materials,Steel
SANGHIIND.NS,Sanghi Industries Limited,NSE,Basic Materials,Building Materials
SANGINITA.NS,Sanginita Chemicals Limited,NSE,Basic Materials,Chemicals
SARDAEN.NS,Sarda Energy & Minerals Limited,NSE,Basic Materials,Steel
SATIA.NS,Satia Industries Limited,NSE,Basic Materials,Paper & Paper Products
SATINDLTD.NS,Sat Industries Limited,NSE,Basic Materials,Steel
SAURASHCEM.NS,Saurashtra Cement Limited,NSE,Basic Materials,Building Materials
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,NSE,Basic Materials,Paper & Paper Products
SEYAIND.NS,Seya Industries Limited,NSE,Basic Materials,Specialty Chemicals
SHAH.NS,Shah Metacorp Limited,NSE,Basic Materials,Steel
SHAHALLOYS.NS,Shah Alloys Limited,NSE,Basic Materials,Steel
SHAILY.NS,Shaily Engineering Plastics Limited,NSE,Basic Materials,Specialty Chemicals
SHALPAINTS.NS,Shalimar Paints Limited,NSE,Basic Materials,Specialty Chemicals
SHARDACROP.NS,Sharda Cropchem Limited,NSE,Basic Materials,Agricultural Inputs
SHIVALIK.NS,Shivalik Rasayan Limited,NSE,Basic Materials,Agricultural Inputs
SHK.NS,S H Kelkar and Company Limited,NSE,Basic Materials,Specialty Chemicals
SHREDIGCEM.NS,Shree Digvijay Cement Company Limited,NSE,Basic Materials,Building Materials
SHREECEM.NS,Shree Cement Limited,NSE,Basic Materials,Building Materials
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,NSE,Basic Materials,Specialty Chemicals
SHRENIK.NS,Shrenik Limited,NSE,Basic Materials,Paper & Paper Products
SHREYANIND.NS,Shreyans Industries Limited,NSE,Basic Materials,Paper & Paper Products
SHYAMCENT.NS,Shyam Century Ferrous Limited,NSE,Basic Materials,Steel
SHYAMMETL.NS,Shyam Metalics and Energy Limited,NSE,Basic Materials,Steel
SIGIND.NS,Signet Industries Limited,NSE,Basic Materials,Specialty Chemicals
SIKKO.NS,Sikko Industries Limited,NSE,Basic Materials,Agricultural Inputs
SIRCA.NS,Sirca Paints India Limited,NSE,Basic Materials,Specialty Chemicals
SOLARINDS.NS,Solar Industries India Limited,NSE,Basic Materials,Specialty Chemicals
SOTL.NS,Savita Oil Technologies Limited,NSE,Basic Materials,Specialty Chemicals
SPIC.NS,Southern Petrochemical Industries Corporation Limited,NSE,Basic Materials,Agricultural Inputs
SPLPETRO.NS,Supreme Petrochem Limited,NSE,Basic Materials,Specialty Chemicals
SRF.NS,SRF Limited,NSE,Basic Materials,Specialty Chemicals
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,NSE,Basic Materials,Chemicals
STARCEMENT.NS,Star Cement Limited,NSE,Basic Materials,Building Materials
STARPAPER.NS,Star Paper Mills Limited,NSE,Basic Materials,Paper & Paper Products
STEELCAS.NS,Steelcast Limited,NSE,Basic Materials,Steel
STEELXIND.NS,Steel Exchange India Limited,NSE,Basic Materials,Steel
STYRENIX.NS,Styrenix Performance Materials Limited,NSE,Basic Materials,Chemicals
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,NSE,Basic Materials,Specialty Chemicals
SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
SUMICHEM.NS,Sumitomo Chemical India Limited,NSE,Basic Materials,Agricultural Inputs
SUNDARAM.NS,Sundaram Multi Pap Limited,NSE,Basic Materials,Paper & Paper Products
SUNFLAG.NS,Sunflag Iron and Steel Company Limited,NSE,Basic Materials,Steel
SUPREMEENG.NS,Supreme Engineering Limited,NSE,Basic Materials,Steel
SURYAROSNI.NS,Surya Roshni Limited,NSE,Basic Materials,Steel
TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,NSE,Basic Materials,Specialty Chemicals
TATACHEM.NS,Tata Chemicals Limited,NSE,Basic Materials,Chemicals
TATASTEEL.NS,Tata Steel Limited,NSE,Basic Materials,Steel
TATVA.NS,Tatva Chintan Pharma Chem Limited,NSE,Basic Materials,Specialty Chemicals
TIDEWATER.NS,Tide Water Oil Co. (India) Limited,NSE,Basic Materials,Specialty Chemicals
TIRUMALCHM.NS,Thirumalai Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
TNPETRO.NS,Tamilnadu Petroproducts Limited,NSE,Basic Materials,Specialty Chemicals
TNPL.NS,Tamil Nadu Newsprint and Papers Limited,NSE,Basic Materials,Paper & Paper Products
UDAICEMENT.NS,Udaipur Cement Works Limited,NSE,Basic Materials,Building Materials
ULTRACEMCO.NS,UltraTech Cement Limited,NSE,Basic Materials,Building Materials
UNIENTER.NS,Uniphos Enterprises Limited,NSE,Basic Materials,Chemicals
UPL.NS,UPL Limited,NSE,Basic Materials,Agricultural Inputs
USHAMART.NS,Usha Martin Limited,NSE,Basic Materials,Steel
VALIANTORG.NS,Valiant Organics Limited,NSE,Basic Materials,Chemicals
VASWANI.NS,Vaswani Industries Limited,NSE,Basic Materials,Steel
VEDL.NS,Vedanta Limited,NSE,Basic Materials,Other Industrial Metals & Mining
VENUSPIPES.NS,Venus Pipes and Tubes Limited,NSE,Basic Materials,Steel
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,NSE,Basic Materials,Specialty Chemicals
VIKASECO.NS,Vikas Ecotech Limited,NSE,Basic Materials,Specialty Chemicals
VINATIORGA.NS,Vinati Organics Limited,NSE,Basic Materials,Specialty Chemicals
